Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q140,Q158,GMSI_1_1,GMSI_2_1,GMSI_3_1,GMSI_4_1,GMSI_5_1,GMSI_6_1,GMSI_7_1,GMSI_8_1,GMSI_9_1,GMSI_10_1,GMSI_11_1,GMSI_12_1,GMSI_13_1,GMSI_14_1,GMSI_15_1,GMSI_16_1,GMSI_17_1,GMSI_18_1,GMSI_19_1,GMSI_20_1,GMSI_21_1,GMSI_22_1,GMSI_23_1,GMSI_24_1,GMSI_25_1,GMSI_26_1,GMSI_27_1,GMSI_28_1,GMSI_29_1,GMSI_30_1,GMSI_31_1,Qcheck,GMSI_32,GMSI_33,GMSI_34,GMSI_35,GMSI_36,GMSI_37,GMSI_38,GMSI_39,PAS_1,PAS_2,PAS_3,PAS_4,PAS_5,PAS_6,PAS_7,PAS_8,PAS_9,PAS_10,PAS_11,PAS_12,PAS_13,PAS_14,PAS_15,PAS_16,PAS_17,PAS_18,PAS_19,PAS_20,PAS_21,PAS_22,PAS_23,PAS_24,PAS_25,PAS_26,PAS_27,PAS_28,PAS_29,PAS_30,PAS_31,PAS_32,PAS_33,PAS_34,PAS_35,PAS_36,PAS_37,PAS_38,PAS_39,PAS_40,PAS_41,PAS_42,PAS_43,PAS_44,PAS_45,PAS_46,PAS_47,PAS_48,PAS_49,PAS_50,PAS_51,PAS_52,PAS_53,PAS_54,PAS_55,PAS_56,catch,PAS_57,PAS_58,PAS_59,PAS_60,PAS_61,catch,PROLIFIC_PID
IP Address,73.41.63.126,100,166,TRUE,8/1/23 18:20,R_3gZpKKbxoIkWaMw,,,,,36.7637,-119.7602,anonymous,EN,I agree,60fb264b9630580cb9a48380,3,5,2,5,4,6,3,6,6,5,3,4,6,2,5,3,6,3,5,6,5,3,3,7,6,3,5,3,6,6,6,2,3,1,6-Apr,1,5-Mar,,15-30 minutes,guitar,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,60fb264b9630580cb9a48380
IP Address,47.147.124.86,100,1279,TRUE,8/1/23 18:26,R_z7IUZtOiCzkZy25,,,,,34.0032,-117.9617,anonymous,EN,I agree,5f6f738fef894f0dbf9839f8,5,5,5,2,4,6,5,6,3,4,3,4,2,5,5,6,3,5,5,6,6,5,5,3,7,6,7,6,2,5,6,2,0,0,3,0,0,0,60-90 minutes,I do not play an instrument,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5f6f738fef894f0dbf9839f8
IP Address,107.204.255.121,100,370,TRUE,8/1/23 18:42,R_1ZFROgbGqkZDQcN,,,,,43.0026,-87.9417,anonymous,EN,I agree,5eeeb45360a44437a971aebc,2,4,1,1,4,5,2,5,1,1,3,3,2,7,3,4,6,4,3,5,4,3,4,1,5,1,6,4,1,4,6,2,0,0,1,0,0,0,60-90 minutes,Flute ,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5eeeb45360a44437a971aebc
IP Address,172.56.70.198,100,511,TRUE,8/1/23 18:50,R_1LGdl40MPHsmM1k,,,,,33.7485,-84.3871,anonymous,EN,I agree,60d66ec4a3c13ac0f607e7d9,4,6,5,5,6,6,5,3,1,4,4,5,6,3,6,6,2,6,5,6,4,6,3,7,6,7,4,5,5,8,4,2,2,1.5,3,1,0.5,1,15-30 minutes,Keyboard,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,60d66ec4a3c13ac0f607e7d9
IP Address,174.119.237.129,100,461,TRUE,8/1/23 18:55,R_3ee3feVXvaxC8nF,,,,,43.7154,-79.3896,anonymous,EN,I agree,5ef68aac3083cd173cffd7e5,6,4,3,6,6,7,7,6,2,6,3,6,2,3,6,6,2,6,6,6,5,7,2,5,5,6,4,6,6,7,5,2,1,0.5,3,0,0,1,30-60 minutes,Flute,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5ef68aac3083cd173cffd7e5
IP Address,69.181.233.201,100,757,TRUE,8/1/23 19:06,R_1Ke6y7SrpZtrVjK,,,,,36.9689,-121.9903,anonymous,EN,I agree,61523fa4dff0567aa388e758,4,4,3,4,6,6,6,5,2,5,2,5,1,5,5,6,3,7,5,7,4,7,3,5,4,5,4,4,4,6,7,2,2,2,2,0,1,0,15-30 minutes,piano,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,61523fa4dff0567aa388e758
IP Address,172.56.185.31,100,333,TRUE,8/1/23 19:14,R_3haTfxj3wuXMKo1,,,,,33.754,-117.8578,anonymous,EN,I agree,636330b7f97a8198974a367f,1,3,1,1,6,7,5,3,4,4,3,5,2,6,4,6,2,6,4,4,5,6,2,4,6,6,7,6,2,4,7,2,0,0,2,0,0,0,30-60 minutes,voice,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,636330b7f97a8198974a367f
IP Address,65.31.88.243,100,353,TRUE,8/1/23 19:29,R_3et1eFxp6Uy9MF4,,,,,42.5195,-88.1418,anonymous,EN,I agree,60bebaad355aa083fd9b8c60,7,7,2,1,4,7,5,7,1,3,5,1,2,6,7,7,6,5,2,6,3,3,6,5,7,5,7,7,6,6,7,2,0,0,0,0,0,0,15-30 minutes,none,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,60bebaad355aa083fd9b8c60
IP Address,71.75.244.42,100,1701,TRUE,8/1/23 19:32,R_2dJUJlurgLhoeav,,,,,35.0221,-80.5318,anonymous,EN,I agree,5d1b0776e1c05200018b582d,2,1,1,1,5,6,5,3,4,5,3,4,1,3,4,3,1,7,4,5,5,7,1,2,1,7,5,5,5,7,5,2,5-Apr,1,2,6-Apr,5-Mar,1,2 hours,voice,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5d1b0776e1c05200018b582d
IP Address,67.190.229.51,100,560,TRUE,8/1/23 19:37,R_1d6T4K8jjKVcGSu,,,,,30.3122,-81.7243,anonymous,EN,I agree,5db783d50fcd4a000b1021e9,6,7,1,5,5,7,6,4,1,3,1,4,2,4,5,6,2,6,3,7,6,6,4,7,2,6,7,7,4,5,7,2,0,0,0,0,0,0,30-60 minutes,none,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5db783d50fcd4a000b1021e9
IP Address,24.246.237.173,100,1947,TRUE,8/1/23 19:38,R_3QVrgkH7HjmJOI0,,,,,41.3321,-75.2819,anonymous,EN,I agree,5fc1ffc15478a5319b85ecd2,1,4,1,2,2,7,1,4,2,1,4,4,4,7,4,7,2,3,2,7,4,4,5,7,2,4,7,4,5,5,2,2,0,0,0,0,0,0,30-60 minutes,None,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,5fc1ffc15478a5319b85ecd2
IP Address,24.217.129.108,100,2511,TRUE,8/1/23 19:48,R_3hxNi3X2iXJFzoa,,,,,38.8238,-90.7432,anonymous,EN,I agree,63e51c6b462cfa8a42eba8b2,7,7,5,5,7,7,5,7,1,6,1,6,2,2,6,7,2,7,6,6,2,7,1,7,2,7,2,6,7,7,7,2,5-Apr,4-Mar,11 or more,2,2,4,2-3 hours,Drums,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,63e51c6b462cfa8a42eba8b2
IP Address,166.182.254.223,100,500,TRUE,8/1/23 19:50,R_2WuMVwhb6mIOAuJ,,,,,39.0469,-77.4903,anonymous,EN,I agree,5d71555a7e53bd000148c016,5,7,2,3,6,7,7,7,1,3,2,7,1,4,7,7,2,6,6,6,2,6,6,7,4,7,5,7,7,9,7,2,2,0.5,1,1,1,1,60-90 minutes,Flute ,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5d71555a7e53bd000148c016
IP Address,97.95.86.76,100,966,TRUE,8/1/23 20:17,R_1IGJPSWMnYHP0QK,,,,,46.5778,-87.4552,anonymous,EN,I agree,643355a61ab49020e1422698,5,6,1,1,7,7,1,3,1,1,2,2,1,7,6,7,6,6,6,7,6,7,6,6,7,7,7,3,3,5,7,2,0,0,0,0,0,0,30-60 minutes,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,643355a61ab49020e1422698
IP Address,70.173.224.186,100,704,TRUE,8/1/23 20:42,R_Z2mUqePNWk6lvs5,,,,,36.175,-115.1372,anonymous,EN,I agree,6234965d3869b875dc31d93a,1,2,1,1,3,5,2,2,5,1,5,1,4,7,2,5,7,3,2,2,7,4,7,2,7,4,7,5,1,4,2,2,0,0,0,0,0,0,15-30 minutes,voice,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6234965d3869b875dc31d93a
IP Address,70.169.16.56,100,970,TRUE,8/1/23 21:55,R_28TzSkPEaUPrvyj,,,,,37.3197,-76.7625,anonymous,EN,I agree,632a2b88ee7ba45758fde30b,6,7,5,6,6,6,6,7,5,6,1,6,2,1,6,5,1,5,6,7,1,6,1,6,2,6,5,5,5,9,6,2,10 or more,5 or more,11 or more,7 or more,10 or more,6 or more,2-3 hours,Tenor saxophone,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,632a2b88ee7ba45758fde30b
IP Address,73.225.31.17,100,742,TRUE,8/1/23 22:29,R_3ltSdGTJxLeE48a,,,,,47.223,-122.5361,anonymous,EN,I agree,615dfbb483f8480303655714,2,6,1,1,4,6,3,4,4,1,5,1,1,7,1,7,7,6,4,7,7,7,1,1,1,6,6,1,4,4,4,2,5-Apr,2,0,2,5-Mar,1,0-15 minutes,saxophone,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,615dfbb483f8480303655714
IP Address,65.189.240.97,100,1036,TRUE,8/1/23 22:31,R_1pAn2kXkBuWAwjt,,,,,39.4025,-84.522,anonymous,EN,I agree,6410b29ac4c15d9231bc1387,7,4,1,5,7,7,7,7,1,5,1,7,1,1,7,7,1,7,7,7,1,7,1,7,3,7,3,7,7,9,7,2,1,1,0,0,2,1,2-3 hours,Kalimba,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,6410b29ac4c15d9231bc1387
IP Address,138.207.132.66,100,818,TRUE,8/2/23 0:03,R_vYzBMc1jbrlvw3f,,,,,39.8864,-79.7249,anonymous,EN,I agree,5ec0ba1bfa01894cceaa1b8e,1,1,1,1,3,5,1,1,5,1,5,1,5,7,1,1,7,2,1,1,7,3,2,1,7,3,5,1,1,4,3,2,0,0,0,0,0,0,15-30 minutes,none,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5ec0ba1bfa01894cceaa1b8e
IP Address,174.205.35.48,100,955,TRUE,8/2/23 0:33,R_1GT6h1PzvLfqrxA,,,,,36.218,-115.1709,anonymous,EN,I agree,641a43f78351cc4fefe31190,5,6,4,2,4,6,4,4,1,5,2,5,2,1,6,5,1,5,4,6,3,5,4,6,4,4,3,3,4,5,5,2,5-Apr,1,1,2,5-Mar,3,60-90 minutes,Piano,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,641a43f78351cc4fefe31190
IP Address,172.56.48.4,100,555,TRUE,8/2/23 0:45,R_3dMHSjMIkna1wMt,,,,,29.7646,-95.3657,anonymous,EN,I agree,5f90581950d8520e8c7d3890,6,7,7,2,7,7,7,7,7,7,1,7,1,4,7,7,1,7,7,7,3,7,1,6,2,7,7,7,7,10,7,2,0,0,6-Apr,0,0,0,2 hours,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,5f90581950d8520e8c7d3890
IP Address,174.134.34.162,100,577,TRUE,8/2/23 0:57,R_ZIxKiKnqBadj7BT,,,,,35.3407,-119.0596,anonymous,EN,I agree,608f2aa883599160c8b87a79,2,6,1,2,7,6,2,5,2,3,4,2,3,6,1,6,3,6,2,6,7,7,5,3,6,5,7,3,3,4,7,2,0,0,0,0,0,0,30-60 minutes,voice,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,608f2aa883599160c8b87a79
IP Address,138.229.178.186,100,752,TRUE,8/2/23 1:30,R_2uOOt39bHU7js7e,,,,,36.0683,-119.0343,anonymous,EN,I agree,5b6872f33ffbf200015434ef,5,4,1,4,7,7,6,5,1,5,4,5,2,6,2,7,1,5,5,5,6,2,4,7,6,7,5,7,6,7,5,2,0,0,2,0,0,0,4 hours or more,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,5b6872f33ffbf200015434ef
IP Address,98.29.86.177,100,1088,TRUE,8/2/23 2:40,R_V2R6emSr28JX2TL,,,,,39.1671,-84.5422,anonymous,EN,I agree,63cef7a6faef5bdf3066bb02,3,5,2,4,5,5,4,4,5,3,2,3,4,3,4,5,2,4,5,5,5,5,3,5,5,3,5,4,5,5,4,2,0,0,6-Apr,0,0,0,15-30 minutes,N/A,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,63cef7a6faef5bdf3066bb02
IP Address,99.186.120.137,100,729,TRUE,8/2/23 3:07,R_1qfjlJh6UYiRlW0,,,,,29.7373,-95.3972,anonymous,EN,I agree,614ffcb37d00000408f27905,5,1,1,1,6,7,1,2,1,1,2,6,1,6,3,7,5,4,2,7,1,6,7,7,7,7,7,6,5,4,7,2,0,0,0,0,0,0,2-3 hours,I dont play an instrument,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,614ffcb37d00000408f27905
